alpha_0,alpha_1,beta_0,beta_1,sigma
-0.005378632298724601,0.08904810121271589,0.05914893141569874,0.5249532746388985,0.009582815352028594
-0.005777759606415731,0.3135703096968173,0.06301685937739693,0.5293998934823325,0.010081009624563883
-0.0017779489558982996,0.04661091239838838,0.15444322363300414,0.19665043214378403,0.01129692278521029
-0.0037634517032967447,-0.009392546289239597,0.16616422064891678,0.40444926749446025,0.010994481239190338
-0.004076800706194211,0.08022488780530573,0.0685895258818046,0.39610239676888104,0.009856864003317561
-0.0019356801044031716,0.21072358608728228,0.14749965464527298,0.26807179351903726,0.01139713090568994
-0.005072984958385812,0.017022032699464635,0.22118870019371487,0.39405005361869677,0.008798480094715318
-0.0017787262895569585,0.32577225855480163,0.05683130956541693,0.49694129122720854,0.0124717468471457
-0.0058929787368050355,0.06480432650681084,0.154421764110144,0.39895106886953546,0.008755359700625624
-0.0049635970253464265,0.1654828830516278,0.12205318457722675,0.4268436226259639,0.0096916576307933
-0.0024794205961239935,0.1614641460075196,0.14160712555126226,0.37546715451709506,0.010572332340608911
-0.003850317006393339,-0.024908346479150332,0.20620470468566793,0.235293440102587,0.010734216328072367
-0.005787459837948307,-0.027348477881267222,0.15575480093623167,0.29812913637717625,0.011031855325322406
-0.006102116478893726,0.09670379059993814,0.12844783802397802,0.33513314968975516,0.011000980306049433
-0.004862795913601581,0.03051336880597977,0.14682754474536686,0.4036117954751264,0.011806430981452816
-0.00348676102112671,0.03809608968981997,0.06892704269680781,0.42027587221235585,0.012687894711501965
-0.0029775528043340044,0.05850309210368996,0.07293877779525229,0.43639342722694985,0.012858265467715914
-0.004126080560112734,0.1635921472031674,0.1968862627062626,0.3329491540265755,0.009513647405993367
-0.005176625196689252,0.04844480348134124,0.11596892201076464,0.41680608859996343,0.00913719278314481
-0.005123534280614637,0.020464596722358668,0.11785877408174351,0.4014085220645165,0.009484936232344515
-0.0043698356483165245,0.2801062579674179,0.1068660545818629,0.47694530819532016,0.009796861001990247
-0.003261271270735491,0.057917336870565383,0.15003427883186637,0.31628399664267254,0.010486225035947445
-0.0030189048563976756,0.04154934352666931,0.1400170663322163,0.2932462862866595,0.011520561582111887
-0.005463088644185909,0.21579455175420198,0.12872517512337084,0.5158752327162125,0.008426989929236265
-0.0014711411954255545,0.09960149085426499,0.11788529612928572,0.4562067863610802,0.014974858950152442
-0.005852153109773475,0.03371890067011159,0.1405668795596986,0.3650129411750798,0.009295333526215985
-0.0027851868747122577,0.03841882066842523,0.08380100189383162,0.45190942292873987,0.010399468276827542
-0.002895464517361171,0.14417582279907037,0.09930199652165603,0.46206247636873293,0.010625772529747335
-0.0054156899232618684,0.19806936267126907,0.14879187604004518,0.34355855557819287,0.009219468057167016
-0.0017854506739327708,0.23531715858536956,0.09175578513904432,0.3547001728895865,0.012479582077502924
-0.0014632211920025788,0.12182187266226094,0.04815725695659626,0.5562251544849351,0.009415464075956307
-0.006863702408330516,0.22181317549418866,0.18842893937649363,0.3008646424390427,0.012035444975841903
-0.0030820418159213862,0.07614663404340281,0.08117157726409079,0.4749259593130085,0.00945941990632769
-0.003265015603841472,0.03272469261948343,0.11969883735217231,0.529643950327235,0.009698906547174252
-0.0034462975426813934,0.20478360305330226,0.2037858506360485,0.3510090455845436,0.011520417349302738
-0.001927596686921518,0.18429163224299336,0.16920599988103585,0.2796560509611411,0.010258668265704094
-0.00013269923791556587,0.10950292992395565,0.07273457568571584,0.48973675942559924,0.010633248416156298
-0.0012661213077196074,0.24610617013591835,0.10507551133130295,0.331581211603508,0.011574896365798648
-0.0046975629187194085,0.08127152749446474,0.12224022391572112,0.4873981382253638,0.010212918911799412
-0.005126877723473568,0.19950030693779822,0.12033516315851617,0.3583307922316612,0.011115947104498699
-0.002968548758120465,0.21925158011331622,0.11560050042740143,0.4967362678914062,0.010595603931406766
-0.006936275135621299,0.14942517558110732,0.130707352363209,0.4122398738352591,0.010316796962780657
-0.00513013572443004,0.43599304659370447,0.16688289130287728,0.4311946823179757,0.01080144087780709
-0.004148782593302121,-0.019460710491119883,0.024081508019074133,0.5081300271748588,0.009798087867197058
-0.005295940305333101,0.10046379337719219,0.09030438186123954,0.38729234633547766,0.01041529024206082
-0.002382201521921921,0.09885960524046543,0.044383832384532355,0.5788475736880564,0.010531911872189556
-0.0017293115701081448,0.13017558823289282,0.08421930492612197,0.534394018939028,0.010654550986318404
-0.008094721973462142,0.12123574638712983,0.14392367102648249,0.4381390317560055,0.01165213959716317
-0.0034886106253422915,0.11013973149760102,0.09260272394035095,0.449400761215044,0.011399244267545015
-0.0028387863150441607,0.1976259759242298,0.06329443097292851,0.48803106487098774,0.010312128333204279
-0.003189040094260856,0.15171880662159695,0.0883618161463759,0.4532364955481423,0.009417851199860912
-0.004972464013532461,0.14379912058088606,0.11536320694985944,0.42888853456903,0.011403458230492495
-0.004405850714228389,0.1896911278652108,0.07937126408585274,0.4808053155215698,0.010173233174678125
-0.0037370806983577074,0.25209712638717013,0.07489508765768994,0.4499072603324851,0.00918000898695303
-0.004340289669757155,0.32532523127738794,0.10862760924572323,0.5362515914070558,0.009902743319882815
-0.00475644355039069,0.13787357953525134,-0.011677847109912484,0.540694459655431,0.010078202378285247
-0.002718835189752597,0.21977775986032175,0.13554724902772528,0.39244493072042863,0.009453708011645547
-0.003866067002622687,0.1659075083068102,0.14224572005670585,0.3604671145587874,0.009473262912233545
-0.0032430450535547613,0.27447369713267006,0.052942692201007766,0.470537752955129,0.011205454261040611
-0.0036988054557178895,0.15195959387208277,0.03091687455597011,0.6071773567906562,0.009783125724788644
-0.003209939058955065,0.18829248297979734,0.1945774778322251,0.25195946814605513,0.011358951473798423
-0.0033960715067087163,0.15678078856162822,0.12134708847154901,0.4403027820301484,0.008904618588116864
-0.0008273720895065315,0.25685886342953934,0.17079943232759393,0.28306681511086274,0.010195740984115118
-0.0008273720895065315,0.25685886342953934,0.17079943232759393,0.28306681511086274,0.010195740984115118
-0.002320161600575647,0.24658132095207538,0.12052225789366262,0.37998780004070276,0.00979185211740288
-0.004202276514624156,0.0459890853666668,0.10525150447263701,0.3229191258219267,0.010318976810841561
-0.0036072364363614524,0.23159043401027676,0.16650439259138758,0.40216469849808106,0.009673348513964846
-0.0020168980354297265,0.24290875086267233,0.004838228665265348,0.5232456404907493,0.010028667510650653
-0.002141190806558263,0.2543668938664761,0.07706553846657145,0.5320326895762337,0.010845848001784921
-0.002141190806558263,0.2543668938664761,0.07706553846657145,0.5320326895762337,0.010845848001784921
-0.002646116424608984,0.1707424118336556,0.04807864614234317,0.4687283607031833,0.01195771463489389
-0.005092478832402837,0.13724321553698382,0.08466656263562561,0.44238919539718335,0.009328240000907966
-0.0034716906752100254,0.20764216881945202,0.1239306122645703,0.3760126058649776,0.008706613244826073
-0.0040272885481855815,0.21087285551702745,0.08048954760388155,0.3666543052016091,0.009015205549198461
-0.004327340776994465,0.2146089351365089,0.05088300220208604,0.4642415633906764,0.012902976537707717
-0.0025666444534887794,0.13030643999612154,0.1543584643708561,0.4151561789394891,0.009359073742962569
-0.004084187772656216,0.09770928113113486,0.15744965520088688,0.4053962236865763,0.011763041914185125
-0.003536220032656943,0.1626155688237303,0.06309789328574804,0.5204189781444377,0.009015917989804762
-0.00398091467133278,0.16511175187630853,0.18342088326257494,0.40330692988556244,0.011775443059079708
-0.004182885613307269,0.18530420731501948,0.18650504154352013,0.41190083259982424,0.010887052415455012
-0.0025711654337326932,0.08227441722380234,0.1353454110940714,0.43165358257270503,0.009519553841398182
-0.00505023941270402,0.233420057200557,0.09011504285854449,0.410209432625993,0.010821087308258051
-0.006451955708044177,0.1518851599354698,0.09302853380196438,0.5282585578452648,0.01140954875667068
-0.0009898045109404902,0.15926368156475987,0.16633721599882756,0.36761876750214256,0.009521525671521012
-0.0010300305362368621,0.14997013676257215,0.12913073394414892,0.33984524897551455,0.009207089670111305
-0.005908250788237014,0.030189536844728738,0.18092367474763346,0.3607216131125905,0.013362747679693894
-0.005090685177916153,-0.007644361349595437,0.15916734990470424,0.39668399883897665,0.014032062746034744
-0.003665891470133209,0.31775311372904946,-0.010326946710496573,0.5904632267257224,0.008975451753766212
-0.004532774031860512,0.09254572950991277,0.23609974412296164,0.3786375242713226,0.012219234200083431
-0.0048003453521672556,0.4463349322351842,0.16858336165463095,0.3971220575367742,0.01001202365481474
-0.00220280606684738,-0.24242287468845627,0.08204095226002674,0.357674446212536,0.010717137661517967
-0.004804096058583282,0.37034129112214326,0.18798144456546517,0.3877500086306652,0.012824426089433382
-0.0029399057753702437,0.034551078325013244,0.0007282037290145186,0.43839173339353343,0.009360216622527538
-0.0030841584236624762,0.03844443968153828,-0.01694809068652712,0.47855472235057805,0.009741172881300287
-0.00384811640795807,0.2908670029590174,0.16119318430053345,0.482813357905331,0.011126308857245835
-0.005822385284729952,0.3487424988139007,0.14711441742884063,0.39632688608698696,0.010563403023082724
-0.004110365141629923,-0.053176469531836114,0.062024839628186834,0.5265666893130712,0.01127166155722856
-0.0030987082023333696,0.36603943809075334,0.21114862894144973,0.4349174348271765,0.010012176135798436
-0.002836032221595667,0.07662663103641489,-0.02734249420401062,0.4391140736820657,0.012676408255650156
-0.0054659116276508,0.347934478540841,0.08704287693760175,0.4051609937288983,0.00963876608977187
-0.004861741399387033,-0.01784116651375853,0.16986658755901224,0.4812876246633645,0.01239137278484483
-0.00185881153011644,0.24268147316636485,0.20373870616703776,0.426767215858055,0.009300364302387516
-0.0053243175479250355,0.21097380407367722,0.10134500272683282,0.32862914399876775,0.01091213918881795
-0.00305306776837543,0.18349246949456582,0.11680959125159017,0.49312491754962334,0.009248887753049937
-0.0023448294734789627,0.24672336196835878,0.13057636994887875,0.49373811020866826,0.009427557248219393
-0.003688945762345787,-0.033275322229416184,0.2571097424406463,0.22007957644689252,0.012727121223641705
-0.003027145185920149,0.2539779693127946,0.049128830875358326,0.5953519556355609,0.008773833056052985
-0.0031083858747675925,0.2481577404368943,0.05177356185512,0.5982836133653782,0.008835505797569724
-0.004828807833128491,0.12544530291569228,-0.022960382595316915,0.5682939602286624,0.010345736381973792
-0.002120858013260226,0.2142264483354306,0.24561338002336755,0.3213641784914601,0.0108231421316296
-0.0059452555135183155,0.0956329078278187,0.04714208199251959,0.4662513152020847,0.010274595718665278
-0.002194890876164427,0.14687259723171364,0.12979732754115839,0.44311880656731345,0.009885889159586504
-0.0025136524238739237,0.23169174179381047,0.10357380307029539,0.4307612634933485,0.010959062308771386
-0.0003379712070629742,0.12427374659764491,0.14285948294959927,0.34670049009429776,0.010245723815908759
-0.0003379712070629742,0.12427374659764491,0.14285948294959927,0.34670049009429776,0.010245723815908759
-0.006727876247578264,0.1817527850418475,0.12847809531844878,0.4813398152351765,0.010731377009914141
-0.0028395948568172916,0.07621980333648391,0.10659347056729167,0.3651184327017152,0.010772785728387262
-0.001736980864918479,0.21440471172846898,0.11193001271631568,0.3962048988410112,0.011200499445050374
-0.0023869181582695156,0.11347276658141997,0.18616885193773708,0.44196593581108473,0.011489361657283887
-0.0016475532600573036,0.41709617749964795,0.15077057163245655,0.42139435962718225,0.011649725410859358
-0.0016166080710185724,0.4092633183340836,0.12759875747701602,0.44596630303000717,0.011518240615463395
-0.004097682316030654,0.03200134387655212,0.11339527464154615,0.35325186470252806,0.011567035064679277
-0.0035054407466326275,-0.0063805288691210485,0.08022452541394949,0.36445191725825,0.01102425623632434
-0.0027122250846089886,0.3513739030299742,0.09195864102720071,0.4505520710500653,0.010271305949239013
-0.0009082758461770084,0.10493823093203755,0.08835627835184626,0.45027047156705,0.011788892785066295
-0.0001019583395102096,0.09580049159463845,0.04283475928794691,0.4418321215286228,0.012183839272294295
-0.0027617242064655228,0.1363670547909901,0.0670984095625595,0.43977579002474876,0.011047435586280243
-0.0032580683467237715,0.09684921829228607,0.08146367997625335,0.45978998170985297,0.010769257610643958
-0.0023354813295390995,0.2922413818074256,0.05032689404307842,0.51121219402587,0.01080238337939379
-0.002859410213903411,0.1647698920038526,0.060316811832634445,0.4978365499760011,0.01053520532582016
-0.002782737388629688,0.1524612322095768,-0.0006608835153982176,0.477520801163372,0.010514677441862593
-0.0038630823317131044,0.3030904385036349,0.10499262533401389,0.4664286363052323,0.009376651330275985
-0.006728213968256335,0.055227725902064456,0.0802482177652404,0.49645477399548293,0.009764273619591835
-0.0031494707353039637,0.25117230329169,0.1456744132892361,0.4007088490722518,0.008929813152262505
-0.0028318160698298563,0.11346554494137759,0.1323197544151691,0.4424704483332701,0.009142433987679397
-0.003612389879019467,0.1866868637560778,0.2044985010050178,0.3106408249385805,0.012279529872775282
-0.0027445046315498953,0.14072708039100412,0.08872436871888807,0.32876467595484293,0.01004180066540939
-0.005340062408041781,0.15511447037076997,0.19152906971397105,0.4376258354195519,0.010638722528879032
-0.004375828533939455,0.15910934126390347,0.06186205248947305,0.47465742844722486,0.0105278354536821
-0.0035235795883731655,0.23854507121211488,0.04328511082606589,0.5347793673318011,0.009107647542221329
-0.0034049215278963993,0.14778555461856469,0.0449170590834575,0.5097524340153116,0.01334547314186843
-0.0034616492349851605,0.12493616292428926,0.26296026755103213,0.16264390650428354,0.009712657048953298
-0.0028260227289763906,0.15572385370468103,0.04244359774205702,0.4916998709094668,0.010790423664108055
-0.0055388203083243485,0.061149010208927726,0.21225339268860396,0.34590093152941886,0.011373232376937735
-0.003931332274714583,0.21328402251690656,0.20987668285388772,0.25904563268458114,0.011332465049526175
-0.006246428906549434,0.10979805360278891,0.08889725026200195,0.4339619372598556,0.012113039120088327
-0.006370615384972425,0.13232503348380506,0.13833302936052108,0.40831992969096825,0.01115471208621563
-0.006783979106626087,0.06412675638641945,0.04199782685951349,0.5330283151187244,0.010052621208816928
-0.0008137751215973362,0.2394424547015017,0.1451783855256481,0.3551894585129194,0.010684740511855329
-0.0008210546942665351,0.2452466047662058,0.15029915845487055,0.3564636229600458,0.010884586897651287
-0.0038229035836985503,0.25866148703860475,0.06982583849947963,0.4992386097701822,0.009984108449609905
-0.00400652925916042,0.2595309908123898,0.07274141012905858,0.5095277657624098,0.009882992109731875
-0.001327143672818446,0.14634025577549412,0.02469157204965587,0.5243730046288113,0.010919141766223543
-0.0020653634047864368,0.11716725732455426,-0.007478219116016434,0.5177668322619835,0.011129245525376969
-0.0024366760201974674,0.12756655872769318,-0.018418233403327114,0.5267051980177205,0.011183829447158436
-0.004104618477027401,0.33286822858114823,0.018224167420207004,0.6053161975428982,0.012039497858986167
-0.005919335453248822,0.28385998133270607,0.03330416035507126,0.5796055863218513,0.010162961990844821
-0.005770319948989055,0.22760757884175886,-0.010764039337763081,0.5735290816893812,0.011029283102127483
-0.003480375268274611,0.1430108865834627,0.10986594239849197,0.44425383143178093,0.010526075654009889
-0.00598260043563729,0.20006065596074815,0.08314613753033097,0.48668225012400007,0.009954808150878486
-0.005312809466574859,0.2489112405903481,-0.04696524041461192,0.8693531426110847,0.013887286891982849
-0.005205363934927374,0.2537715954270256,-0.043233927579587904,0.8748012099509872,0.013867090434110269
-0.006231599405629991,0.08802169207988883,0.08135876003000543,0.36408934668282844,0.011288276208423704
-0.0045833052151032375,0.16551627514547093,0.1214998806442548,0.4053832463834931,0.010188695166802627
-0.0030523302125934565,0.14831270559455942,0.12361422841607028,0.3733258327204471,0.009777741567152666
-0.004028840289790458,0.1518847143401323,0.16604929034760038,0.38220005017107594,0.010767844889387949
-0.00339928019093524,0.2274521605979478,0.1615493127461385,0.37692824908037614,0.01105935005363152
-0.0035289166000868457,0.10838307740341141,0.03082820907433136,0.40318987642416315,0.010195170781545035
-0.003190259397517615,0.08525296172415335,0.08648570244938249,0.33099833542979884,0.010482142597637838
-0.005314001066042028,0.17945398806642762,0.21086747527835434,0.4113040030722688,0.009073735280375991
-0.0050167176373542574,0.06796905981482608,0.10310660709735796,0.3263040690886352,0.010322717954266234
-0.0036399125983893367,0.2587954455212918,0.14254515683322505,0.4746701130109171,0.009258484408437255
-0.0015944425333687187,0.20427200179608687,0.045445780487469986,0.5005086245178065,0.00912096122718657
-0.0016898156793490788,0.19437092223351177,0.07604703401397044,0.5097182073074349,0.009194607805148951
-0.0019038661901182297,0.16353588988033593,0.07867656554547531,0.4852341033644775,0.008652155576835577
-0.005585960768336225,0.08787461897708443,0.27247240313922394,0.3607311740096208,0.01317189252676193
-0.0052228467862226674,0.19787103480598708,0.10211112247262875,0.3119995439055233,0.012044916278931738
-0.006082892909486288,0.1389184623479024,0.15699019719374904,0.395907897813693,0.012254550737973139
-0.006043212265805505,0.13949272126661896,0.15178935786127476,0.39649952372760316,0.012210353981170555
-0.004021774582409733,0.33301299181421684,0.19553476508448003,0.3297775703755529,0.011160172206983994
-0.00357258136867974,0.23587929441936775,0.04963930555977387,0.4591489631238194,0.01311801534328123
-0.004625280160817483,0.13544206474009096,0.1402853742233665,0.37216889859268176,0.008663789174030863
-0.00011662332135153437,0.15605455820582542,0.11281555589486846,0.4013220378480236,0.011619312778352072
-0.0006263222660077752,0.1268796779724926,0.15738183477628445,0.44794419233586436,0.012360141923444106
-0.005817096085690281,0.3682704944064073,0.06850207568435747,0.4478735554310513,0.009771217936774507
-0.004910962554356397,0.09533833279563599,-0.030078737561539025,0.7395938541324827,0.010461023026405144
-0.002124890957499269,0.2026510763680859,0.235290893139949,0.14789300335137479,0.01095228274933064
-0.005147176636685249,0.0678195381605692,0.09879746897491193,0.49318537865469336,0.008673594132014824
-0.005111361392949442,0.31672472970182225,0.08077526310585777,0.4142873981784735,0.012923295584033061
-0.0037710622113655556,0.06480558926164677,0.19273502997612915,0.3748170461907163,0.00937387481468263
-0.003304616668966811,-0.027601641782455593,0.1317622182443962,0.2581602391502323,0.013231084903023013
-0.00415441676505912,0.29820098249446125,0.12211609278162891,0.44434469172342633,0.008556750051686726
-0.0037621791929002254,0.18948952097805466,0.14606647021868652,0.5217433852587635,0.008041463994541167
-0.0037621791929002254,0.18948952097805466,0.14606647021868652,0.5217433852587635,0.008041463994541167
-0.005253654868774981,0.21047003509770476,0.06847679119580266,0.3518119590409987,0.01111290025056625
-0.003805005200708807,0.10779377902236104,0.12482387368162436,0.3548828079342717,0.011503349537236982
-0.000576776773037927,0.1340195533796498,0.12915752002766417,0.48657359178256243,0.009910330735297759
-0.00510047011959666,0.23709920504474186,0.07857766033048941,0.37097269661373994,0.01072371814457494
-0.004277673519150005,0.16208453113623136,0.0930177805375196,0.36830386394832093,0.011076349209770707
-0.0041275446351658135,0.12996798382553662,0.08914939891224004,0.3821804115518558,0.011122072912297243
-0.002472202700302078,0.2055100581290582,0.1673443683969296,0.3605018505455485,0.00969443451127243
-0.00267424438522004,0.14775180043095276,0.156496711289889,0.3562943536970403,0.009893193754788197
-0.004526838000738875,0.22765260885407892,0.05135426145109703,0.4985857141897061,0.010539675040013748
-0.00509532784834272,0.1476982405456091,0.08045933310895817,0.4574246035528034,0.009912557023612744
-0.0035963382557356494,0.18555920782808258,0.191582547574202,0.3931337498096685,0.010511035418740723
-0.005332086224221629,-0.028262609412224405,0.17070077407137185,0.2992146055839737,0.011417314661556042
-0.0034542619427984553,0.1259457736987497,0.21719499193444458,0.3321356214232491,0.011792354612049456
-0.006134536955395843,0.004206579463650816,0.04369665328116738,0.4646372950668853,0.009304129807585933
-0.0003944639488973449,0.37978177339277613,0.1309702430159593,0.3041614441822056,0.01132500250899647
-0.0020181937034486164,0.07914082996084884,0.2039180210057392,0.3607624272954826,0.011995523703544448
-0.005237821113423309,0.2813402680975928,0.09403087609212944,0.38398852487523844,0.01114687504338471
-0.004206203711516836,0.3783879811855189,0.10763221763599048,0.4455805025310933,0.010867939562588221
-0.0025966993563436343,-0.11450729534229968,0.1940575044196102,0.3293562018311155,0.009714009056462096
-0.0018281619317759281,-0.07152393947421991,0.1921082702385658,0.3060406365409333,0.009291564641305046
-0.00571788213406785,0.36681107479221875,0.1108815150583191,0.48214378295318794,0.011004944655855692
-0.008500756243558128,0.3070964894101409,0.018905589881821977,0.4501943620806883,0.011411198126944525
-0.0069225730855550435,0.21973262699165036,0.047598521185158074,0.5275364007727844,0.012402361933306212
-0.006412847119746521,0.2845115440922924,0.0772395161299799,0.36263443296641606,0.012486972934081141
-0.0014497114421734081,0.14854815759997364,0.06196378668740434,0.5616879879268611,0.008945582194160081
-0.006602863449461882,0.18570780965237116,0.160624748521995,0.3619246310657535,0.010815031227725832
-0.0043380321492906705,0.11159009621233296,0.06620836430553118,0.4118785840295344,0.01218778724961798
-0.0044436975114994426,0.16324582293133885,0.12004260471738193,0.4873895765187764,0.008667541038502013
-0.0025182519195214134,0.17403109517723098,0.17908469512330055,0.409734770693216,0.012218845613650286
-0.0038330474934174415,0.12206436923028013,0.13162563323054138,0.3124539902206119,0.009420671957696294
-0.005722376305549333,0.2238438018577066,0.12936054031619684,0.43292658264504136,0.011109594865263639
-0.0006525167877766656,0.08856271219712689,0.11976422197787381,0.35864941469041245,0.01002457236984925
-0.007155405145359607,0.2113649548891152,0.15689610414176372,0.38049252358219177,0.01018803459470982
