alpha_0,alpha_1,beta_0,sigma
0.002917491397023119,0.2213381597726417,0.08363319156149822,0.013012275579537805
0.005478957377133679,0.26767092086212846,0.0907597846817295,0.010518410197810158
0.008767065332225498,0.14915603808052444,0.08442849443382593,0.011124755668640145
0.002796301413666786,0.037138228422580404,0.13063064797006466,0.012409949934168484
0.007232239573345327,0.2901976584877424,0.0560180997687138,0.012073553553545776
0.005647946854227084,0.33229485344326326,0.03375150986667291,0.013378577178322025
0.005386698011041045,0.2081374594443978,0.14683390173719077,0.009898179777411259
0.005180560265439425,0.2838974694167176,0.07955067882307341,0.012387811999203665
0.0030427089262688015,0.07804884874929005,0.11083412626159038,0.011133338474462653
0.005399421111254214,0.3263378153373351,0.035416680445207634,0.011627464375791912
0.004726783911678771,0.401529432954481,0.09561785254251669,0.012467480712276534
0.005322365479575191,0.004889774417121951,0.14999836530763277,0.010414776702482677
0.0056035847845396615,0.14677642724339202,0.17502845920036564,0.01183307434954227
0.003999136210763819,0.3061376186901824,0.018149188174001976,0.011545770899677798
0.0037844778668752257,0.301241853485532,0.047323516709739,0.011431090224723288
0.004828565991481813,0.18306090439852457,0.05065447077732454,0.011466772614994684
0.003669410483423693,0.25042554633340725,0.15379990468458443,0.010407003200705714
0.0030773972204369334,0.35833641882592565,0.0558928569611634,0.011420789828879193
0.003722348904960467,0.2693004009036887,0.14440919794843327,0.012373130292445729
0.0031254110378744586,0.025212254276819154,0.05631680036061625,0.012892317024718969
0.006583075258063711,0.16422325727529546,0.13520419327730132,0.01228972277758671
0.004308431486430156,0.19735610046505506,0.08387337965108432,0.012032088392616424
0.005214741115289255,0.24150938243377754,0.12936842599277876,0.010987682724313769
0.004002394498935825,0.18502691659974185,0.11586252858975737,0.01170183619391576
0.007776187127255516,0.20911444024690212,0.12743299972339814,0.010712264457088855
0.004786361912705782,0.04868708542065308,-0.006774609481605873,0.013407225823478025
0.00488383189813599,0.2709454767710618,0.21540805671406907,0.010266444464075902
0.005100861618031006,0.29477241524844594,0.11634391474699912,0.009197681559320874
0.005844965897513091,0.27207251742615557,0.11189697395542189,0.014050923423501725
0.00409589454514259,0.30492324280107835,0.08484016578638436,0.01321684161821871
0.0029728440246372507,0.21817965396274108,0.07739038025879748,0.010378966946211755
0.005814041043145242,0.24623075982145984,0.12197985480049357,0.012805186939328287
0.004826899503060149,0.3507670747462724,0.1424389998196581,0.011630851387781312
0.00603586744768993,-0.024406002303181795,0.010993606255035825,0.012365523035089828
0.005199356975062784,0.009556908250605685,0.09313018776043386,0.011143940115158488
0.0037041042907668036,0.4117174357206878,0.09961053852182936,0.009751299945035666
0.003388108436536892,0.2041594967608926,0.0511030359636823,0.013830418974173253
0.00638186329412424,0.1518283139246262,0.12297173759130275,0.012000289347528168
0.001246014518542596,0.28935402383556813,0.11056005432602142,0.011491947704519534
0.0019487435732503768,0.2992654854302992,0.12890835683635354,0.01134841149390816
0.003182668382734158,0.3234303047429026,0.1357522931729965,0.012905572603478917
0.003115252347382288,0.206865503374945,0.13262533167125418,0.013333495909044762
0.0015215866379605495,0.5705912804160321,0.07187114131342788,0.011502359433650244
0.0032653417743395722,0.47954159443937155,0.013885111321264158,0.01434073316183987
0.00491547443261506,0.3002719984026095,0.08844827576124147,0.011580454066851539
0.004904148367568565,0.15116310772401373,0.17155044262027797,0.011128362081812922
0.007576526842985481,0.21204997968241812,0.07863301592178851,0.01291749514619946
0.004384184532868358,0.07629269178335443,0.08845487016763788,0.011712754773266092
0.006478648844737537,0.13499794837261775,0.12955728301829986,0.011996179565387675
0.005460737179239397,-0.0577482045211985,0.020578514054126376,0.012991128107578706
0.004642549045268264,0.07838961040867509,0.08408661902033766,0.012026735233446896
0.003045059303579569,0.33747190279530587,0.15066851629540273,0.012208068598956763
