alpha_0,alpha_1,beta_0,sigma
0.006258594458680958,-0.24601199581625563,0.225260236272305,0.00700095200904172
0.002452603067210407,-0.17980249416612967,0.3191108982915658,0.009912674521237048
0.00297840399925265,-0.07359440191258056,0.2879322173044454,0.009672995185834352
0.00578933936631091,-0.24161905331064815,0.2457861635616295,0.007429643139875967
0.00313860985566341,-0.17965439170953193,0.2929360097635799,0.009307284255812644
0.005851875651616144,-0.3585629911934264,0.25562907532893253,0.007446335690646711
0.005005715551223335,-0.07340349343680078,0.3006902691979354,0.007457279924256818
0.0055242826822940955,-0.07753850679507594,0.23257317852718568,0.009731684571739703
0.003965857680565663,-0.3113294029125312,0.32579463455728297,0.0072359570941430825
0.004179043000123858,-0.09840905948087939,0.22551921942061404,0.009831970699868811
0.005654041293521455,-0.31030248386680515,0.30046417454573293,0.00843609727096056
0.0034619574473537394,-0.09359153113391787,0.2583933887391987,0.008467287804264092
0.0046598428649603655,-0.16665303380803084,0.2529878145490564,0.007882809495682527
0.005466101459591386,-0.0343218293320943,0.25832545469011126,0.008650346059214957
0.002317846245946608,0.062438141488142376,0.2804471202456261,0.009769035084281704
0.0026863222121238455,-0.10059327809504091,0.28833604302063803,0.008345417885160964
0.005941198970590798,-0.328281183090008,0.23455544049918306,0.009118174955291488
0.0037161344334938995,-0.02098496448841052,0.2704900109301076,0.007905757393265232
0.00464574028825354,-0.37200807372039313,0.3166723832079052,0.009535714251944931
0.0036715184481699967,-0.28849501804899597,0.3435587234927729,0.010183632846748758
0.005103700975889867,-0.31745116956136415,0.24712454352580787,0.0072216283529631655
0.006690533621421328,-0.2932853495384656,0.28840671083316316,0.009667979303597949
0.005552709550621487,-0.2887148622456511,0.25838537702557446,0.007930811514867433
0.004674112790440337,-0.04725394383208279,0.2758280758156553,0.009002860063623327
0.006557671902764619,-0.3384077781283939,0.31849815191598757,0.008167252423393964
0.004773936536195603,-0.12028765473786351,0.21594027858651949,0.008930604624544375
0.0037777578086830043,-0.16172554012360923,0.25380242375051465,0.008300522691761502
0.004527114263558272,0.0010746738720708252,0.26929213314566386,0.007115748482908244
0.00326938599729355,-0.2890263649306235,0.28141534575848887,0.008285561579467783
0.002926107085948297,-0.24026530487437103,0.3290570779676768,0.008926907858076294
0.006469252722350627,-0.20584434540791124,0.17126239738629276,0.008117371425870216
0.006494376195363956,-0.19682088919587143,0.18936960259680757,0.008143276291717898
0.006373086652951318,-0.16771202016628306,0.15210807041521276,0.008653985206876815
0.004043193688994655,-0.1951171084584523,0.3137279742116706,0.008216605127224205
0.0049132132012952925,-0.2158501923011062,0.35332298916459925,0.00850301691691089
0.006810860803420074,0.032460122058741034,0.1376000065141773,0.00928047261600371
0.003303405810790907,-0.3122454804172457,0.22654564679357417,0.010647536533084352
0.0035152574007818417,-0.17221255746905714,0.2097606975331806,0.00870504047060318
0.004315498060159008,-0.1759638435363212,0.21117895865227695,0.00888155764663379
0.004502493258939494,0.04680697612858707,0.2079173263367042,0.008407802500794854
0.00487793464904909,-0.1813327869603871,0.24162768637915064,0.008326310279542528
0.00643529760666942,-0.4044684559266028,0.2850227229464878,0.00893724613263673
0.0043474508746044966,-0.28210338181147904,0.27135936240435127,0.008031857931509078
0.005932181580325312,-0.27632245798034033,0.3364277412886536,0.008259829074701385
0.005459586766728017,-0.24686222542133013,0.36008176392753954,0.00690931646392135
0.004803470560999778,-0.29048571252814864,0.2825913451312588,0.01223815645333311
0.005593589672027821,-0.37731447324432404,0.2773818462238798,0.011006183729906261
0.005060450255756183,0.08033525563654875,0.20750781834909462,0.006953493419982073
0.004326201720540309,-0.4225919819270764,0.3617023041970851,0.010552501427511777
0.003990793993835347,-0.2915377494656833,0.322705902175795,0.010299253218302263
0.005106832233976753,-0.1876153337657011,0.20572317899372256,0.007410198990688381
0.005037673839287603,-0.17944195048846162,0.13955789194155235,0.00732815328415703
0.004359079528453758,-0.18580250420007963,0.3571473193256446,0.008228304476355246
0.006680402273811989,-0.3843002045356787,0.23027517831118743,0.008927845235360585
0.0059411493104661525,-0.13266900356496492,0.2369902674585605,0.00779793984962349
0.0033046164750844395,-0.2943818844749635,0.29890751719933517,0.007462864180744934
0.004183467661789039,-0.2480479319503014,0.2767944391205329,0.00763168905234998
0.005083105303643997,-0.16568722197401747,0.24852665580784133,0.007209693792250533
0.00452399854509202,-0.061272991993525955,0.22041466806006488,0.008172312419446636
0.004248162800205607,-0.21019782590880146,0.2819575035923184,0.007365221204735329
0.00550586412396335,-0.21397861156298817,0.2470834196337035,0.007153337677538192
0.003080920186402287,-0.1484780319207904,0.2790379047042957,0.009330817478693939
0.006215038951524103,-0.18421521540448504,0.27044639090186795,0.007851421388677346
0.004924990407143416,-0.5139788129975074,0.35769301877534193,0.008404781768620069
0.004354431731349986,0.05107859844110595,0.2443030150414303,0.007747099725630934
0.00608489955223754,-0.20134938064478397,0.31619859897182845,0.009051350125143902
0.006079272373671383,-0.24638343754933212,0.23372235202455938,0.008633553677806017
0.006822544254853606,-0.32616338773137776,0.21029974450997535,0.007438628669553863
0.0023499617052324794,0.07800432365313999,0.294365465198712,0.008769471162111617
0.005318336906199461,-0.3422337207699249,0.24831114215714026,0.008632780629475314
0.003657753178383174,-0.019067719385792964,0.27586902460095364,0.008159794510751037
0.005229226030791761,-0.21621032209076374,0.23458483288619142,0.008551889585841736
0.003989902063050718,-0.11351096826236293,0.2581569605689372,0.007971504210933308
0.0058554137776847875,-0.29856508081330957,0.26579126788067997,0.008987575457600172
0.0025860712138606047,-0.02927528092288277,0.21648422352608612,0.007997035911035323
0.0018128155706663316,-0.06436266020121893,0.25238854543482986,0.008840071039985338
0.006232909117104234,-0.12194661872416347,0.21206106344561626,0.0072868736274319225
0.003855866631364474,-0.276404372400787,0.3609538265424259,0.009615416952192694
0.005623084500385599,-0.13907105920417817,0.1948042946766476,0.006809754204678425
0.004650092768911124,-0.19559963990531193,0.2695937726338465,0.010225298546591972
0.005013752482806531,-0.0971307271756152,0.2811723695495782,0.008884590445361681
0.004115629294321672,-0.1224965461397957,0.2910107059686765,0.007740425509692562
0.004855031658410116,-0.32595100891347817,0.3258725116449947,0.008287178932700126
0.003985401900220781,-0.004082106877070961,0.21173208422642226,0.008459857139820162
0.0031269133893058318,-0.13304185143831607,0.2457670653602782,0.009124932159780032
0.004372142516917841,-0.04385955682017313,0.27284748453066227,0.007540866227659073
0.0023967404603784555,-0.09812014987904812,0.29030360284737866,0.00965234273598985
0.005907126211336264,-0.17297950436686,0.24726290758290487,0.007968402513951527
0.004916184210436398,-0.19749850796937207,0.28328164279734314,0.00878877569525912
0.002784663000462659,-0.0212752044564486,0.20858417823080702,0.0076556799783360895
0.0034964082676497096,0.06503726143864338,0.23005927312192678,0.006941302150788867
0.005003577595604581,-0.17082164286872953,0.28348056464034294,0.0097654068073528
0.0045542198866256765,-0.00820644308953004,0.25190832592964035,0.00710402370168654
0.002599231077177795,-0.15777553903379637,0.3055688415436435,0.006892775794785782
0.005575999832352957,-0.18040115064362533,0.20339683033463055,0.007935214139753337
0.005197995567251799,-0.32891548623007116,0.33547669654651746,0.010915592498886144
0.004003286192102515,-0.08722942439610543,0.2006031776655064,0.006841099748205845
0.00658693522357393,-0.15857914289346353,0.18505411987344395,0.00861642382478224
0.005426173110929862,-0.023900450758105735,0.07447916858754851,0.010806355209950373
0.003881274706387054,0.09685640005561207,0.1854365266546974,0.009680648489505917
0.0024700036290294827,0.01633601465171955,0.21538306516981912,0.008323278335545843
0.005016202280370254,-0.08847753338673597,0.21838285451930173,0.0075106564555443515
0.004857626830599749,-0.1847240058097542,0.2898173937078571,0.008936408258527762
0.0020247753140176816,-0.31769340875478885,0.29738944990712185,0.009010978563387345
0.005471692906785191,-0.2782239131928642,0.2092296418098234,0.008226186400048274
0.00574220729369644,-0.06686634465106,0.22428774483563468,0.009230268084488362
0.005966299160283634,-0.25451247848829034,0.22417569561302494,0.00890873356826895
0.00557964685645184,-0.16840050868074763,0.22859516269005792,0.00871074685096228
0.002659713413390509,-0.13606409400944564,0.33851127775397283,0.008155152284348446
0.006830756171643934,-0.2439579318719392,0.1834998992173012,0.008073103012621938
0.0022368435875951232,0.010115391962250734,0.2826404338105815,0.009027140910897796
0.006518330815285865,-0.35540180398557986,0.24109087820327094,0.007853001353964741
0.00478773694086506,-0.045608469973504505,0.25623938872922175,0.00853780236718282
0.005963512056484376,-0.517385766637355,0.28234680512488525,0.009168130907708415
0.002289982570393082,-0.0548074945166273,0.3258124430428548,0.008592790419638431
0.007873106473968702,-0.40786652163943976,0.2308441439899039,0.007655132526032347
0.005496696584348878,-0.268595023036162,0.2586983423680281,0.008616492913568525
0.003551312694943114,-0.07921077998868274,0.2613746569366955,0.007619569883254014
0.004581959215572146,-0.27670447859767416,0.29675127200355916,0.009090482076273505
0.004900422838308621,-0.02534589849347027,0.15141649532662405,0.008258860225973289
0.004499517858491318,-0.08301069484943444,0.17296382204991229,0.0072731781375166785
0.0044528760053304485,-0.34314862348327796,0.3646221167873153,0.009360515356422842
0.005523844527699784,-0.22153545272546382,0.19501553182620257,0.006991352733151557
0.002981105621281033,-0.1403969944485838,0.3672845766300589,0.009367639169988843
0.002970455892643464,-0.12743146696444632,0.3643151445518922,0.009349301639832752
0.006516023634249406,-0.4824073224187442,0.24474580059400122,0.008143665753675648
0.004418500912672381,-0.1827981636239726,0.33391288562711535,0.008345689741339068
0.005145626756014708,-0.14110550236772262,0.27779135522223886,0.007850232865614815
0.003935403605567893,-0.26560583854313186,0.2898101847517889,0.008009449915858582
0.005222822664077681,-0.29101798700732123,0.32828757323798513,0.00892138052053968
0.004861608807288469,-0.3020830032893106,0.31558452102243245,0.008766971262621315
0.00448668178226846,-0.2154108359751165,0.27084740514650607,0.008015256846820367
0.0049490217350021196,-0.2007715873382905,0.22411203509959418,0.007586587445942252
0.005488440666940503,-0.096274284512534,0.24330702951051694,0.007928349383086763
0.0059421721986033125,-0.2601720973107979,0.21639853244697002,0.00860243533074731
0.004987273722361885,-0.2841093312501152,0.27149186374214174,0.007585685673659667
0.0050139562249156755,-0.3109856118573119,0.2691547919900841,0.0076278841697427335
0.0026170208300254514,-0.12904610942273198,0.2727157730558222,0.009735874680512575
0.0035178203739765473,-0.06165468717814754,0.26283000270264684,0.008800337582981396
0.0040743307013667565,-0.15378371587958567,0.25167791046705024,0.008308907588914836
0.0038967417563585158,-0.25886704276235545,0.24994928683276224,0.008195981433604511
0.005148983684971095,-0.18938171218166822,0.30430267637689024,0.008850298628193353
0.004102278477494447,-0.2806421263441893,0.26236477618237675,0.007552170978901522
0.007398267173365626,-0.28042082216355363,0.3629543929585863,0.010051263752379583
0.0032621899802807194,-0.2524924937644017,0.24987154949282292,0.007768776581284335
0.006439570683742295,-0.15975860921151325,0.28561243177108114,0.008151500958048456
0.004228911896806679,0.06482639565171851,0.2773505230438503,0.008345000863868655
0.0024333918640297566,0.11068184274084779,0.08836475524405694,0.008882934347650574
0.0047176811875858215,-0.16034403066271058,0.3927035852997379,0.009077955483962523
0.0037733271822944967,-0.21826150162170338,0.1392660137580287,0.008455266642115409
0.0044476938337636865,-0.16209793676672823,0.1723715596401809,0.008688465078038327
0.005982578535492469,-0.2225072251744982,0.2078767811361069,0.007222375752640756
0.005074848808411216,-0.2314787268788962,0.18068863319693332,0.0076162396056622395
0.004385109667489776,0.014025714999649627,0.24541394774065997,0.009807071983639015
0.0035249528101326546,-0.25058456114845606,0.2746686615030931,0.007613012864185778
0.005225693020003797,-0.10715206086982296,0.2585563049767858,0.008690778015166475
0.001996812758312758,-0.19699105731897237,0.33214523195089446,0.00846181269960933
0.000510258262541953,-0.0973970306260698,0.30670679342774193,0.008926302698855791
0.007225922865049748,-0.3277927373715301,0.336770552484638,0.008256321468697881
0.002765854071294249,0.061472649710310495,0.20599328542068235,0.008402509425927383
0.0065756047005025966,-0.43921803393614195,0.3052065358788133,0.00862357628901851
0.0038963382557425275,-0.06517589272613437,0.27176336848476534,0.008241037895511052
0.0050954108511266855,-0.2367752440848429,0.2205743309167066,0.008015588559953641
0.0057217334342678046,-0.19412266044276888,0.211331966417009,0.008346006173268295
0.003737177978784823,-0.13118979079976878,0.3229526431654278,0.008287163430921885
0.004389483602388974,-0.2652799816144828,0.21226715751511088,0.00838270918516048
0.005249449767599986,-0.07032836285511064,0.25612026918512526,0.008221239918709653
0.002191076967181081,-0.1906214919701994,0.30913881551242495,0.007693962121570843
0.006670288616262271,-0.2418653648406274,0.25441982550583137,0.009117841755156762
0.0032831214494115136,-0.18766459585329207,0.2455075886000529,0.006741557106435921
0.004946251449967862,-0.22916266584677605,0.24471556343732945,0.010850687882002089
0.004012466955794799,-0.1672226033650625,0.24212434279223624,0.009165204041496261
0.005401163269770353,-0.3337412752075619,0.3224912961018333,0.00756925716759691
0.0038992709914801057,-0.07047900565472298,0.23306121715540723,0.006551993818824481
0.002936328326578679,-0.32384344165802564,0.2732610753141836,0.009297772343266304
0.0036384203473442973,-0.08722024906748485,0.3049382963680896,0.008266116687193285
0.005723394190644149,-0.1417544202012658,0.2358176355996788,0.008180896017998977
0.0038200606716066224,-0.14505676477883683,0.21035890592475387,0.007678766582422653
0.0037915410415591076,-0.017585683820216757,0.2910885194773395,0.008139508788025215
0.006174567273865574,-0.23562075632576213,0.21228256864532163,0.008464886650359745
0.006876154481681839,-0.514179776075806,0.33410877278148077,0.007605198246163129
0.003580645428389808,0.043298461570205476,0.28269874884811,0.00866734376548739
0.006388964563330158,-0.27988521948979433,0.2751857563580293,0.007786563042227022
0.00530600524704028,-0.26126886840872293,0.317636872065092,0.009578363139654444
0.006682223196144107,-0.12048099444999652,0.187598950909713,0.008681110356792247
0.0042971861022393565,-0.11873301618973628,0.16072324048855863,0.00869729276012184
0.0030038103824460553,-0.05206929656615462,0.3052606091155359,0.010028768256090977
0.005346801009510191,-0.3307345410600436,0.2268601846394064,0.007139865733405883
0.002590445980159292,-0.12502507610207658,0.2802299159387684,0.00861576847678185
0.005852838328589876,-0.20405745300680844,0.25360993460991466,0.008513350687875308
0.003761824520684502,-0.23027867979427807,0.3074195739555722,0.008365137935745219
0.005092879582048968,-0.23479810723249736,0.23242535522517602,0.007974519843721767
0.004344436122517194,-0.17933740870544046,0.3173754887060399,0.007880769259699459
0.006623783206475054,-0.12135793125643421,0.2604673888151841,0.00901440958673456
0.004752187481560689,-0.3893941070416281,0.2746226721902389,0.009323686831877382
0.003629179678774762,0.10399911726106816,0.24578057588439706,0.008404472405720384
0.004973221514743907,-0.47075407347022663,0.23628488713933765,0.00824447634778018
0.0064958132229316476,-0.20373217172712374,0.29490121394765373,0.007754531143359251
0.0015838578159129272,-0.12303631478872845,0.28880636629326273,0.008194806342070109
0.003897172830604783,-0.13197289450175298,0.29002178103999254,0.008948866174291706
0.006007404743211925,-0.28540633791986664,0.27335028780090664,0.008098709277326206
0.0035771082660012413,-0.05681936508391709,0.22986918977489978,0.008656218179278486
0.005612763426644429,-0.21389720964849904,0.294561171194718,0.007824677857054747
0.0024187473840908006,-0.10376354191952712,0.296740132427492,0.009807215818485315
0.0027707202707071975,-0.2244509844168605,0.29511406528452944,0.007927669519749556
0.0048285367721809256,-0.32772504881858455,0.1928384796102123,0.008991769252414029
0.005986067601970173,-0.30548946871120275,0.4074167099309787,0.007807905193791161
0.0025972697640587778,-0.008509910088974951,0.15199196345854582,0.009648527861536138
0.005931274459115579,-0.41546982015618983,0.3502959921586096,0.007348576176943067
0.00393041617308431,-0.3541913169127686,0.3137959104156398,0.008933780739969468
0.00594630133992528,-0.2807083495363382,0.32596529422251574,0.008500184597039022
0.0041639432081932186,-0.019290501004832178,0.29236631660881296,0.008351825556933869
0.00379021898844372,-0.20225837335348482,0.19341750832076895,0.008262064040059343
0.004970378492652935,-0.35929910185516967,0.32394996748389554,0.0076259591332599845
0.0066963119294379935,-0.28638856895437936,0.25628641525970813,0.008881989480938282
0.004178599622136622,-0.29532200319530294,0.36405529856207686,0.00858798385580464
0.004184204070521647,0.08742672086782213,0.19045244160128405,0.008436976862631486
0.003771229779430835,-0.3944102490934269,0.2537059536602278,0.008125247365275643
0.004894978183684673,-0.06462712197580966,0.24884348821649022,0.008796844443514504
0.002899524864878133,-0.01092259234598803,0.26623627453830445,0.009035456966260295
0.0061591899638205,-0.32837375802054536,0.2590645356899521,0.00761810723266611
0.0027342510522502467,-0.27559553744666687,0.2776407155667959,0.009147303797038018
0.0061484700458734574,-0.10758216182566668,0.3251975384731604,0.007459934862066718
0.00580731803487765,-0.14859334478430106,0.33332702044547957,0.00724910470663933
0.0049626541247782775,0.11856797533814362,0.22701790361683594,0.00978608014106393
0.003982918795147028,-0.45173320707480524,0.31990574546721035,0.008487318173740174
0.004877180354553745,-0.11096581346534116,0.2830995349766725,0.00877008485246667
0.006567551646444355,-0.4295084620806507,0.23497237360144463,0.01024359558917561
0.004156820232415908,-0.07620155253942977,0.3181393438727892,0.00710237723323576
0.005369097063354355,-0.30958464487074905,0.2057014780941543,0.00793528726535475
0.0034874793616829717,-0.1684197954666377,0.2929885996165727,0.008406025546467709
0.0029889909930094394,-0.03984315168012477,0.2958802942262926,0.00822007324423385
0.0050848870158626885,-0.1733005089037827,0.21082863499853957,0.008690664332580433
0.006476379410933619,0.01907197818390495,0.1263348792987805,0.009809284322939675
0.0032844678175087886,-0.20711816733109556,0.27686401269830624,0.008341089403535744
0.006602241195124743,-0.23230025730066534,0.2654281234011424,0.006705622776688848
0.0033962923835015317,-0.21310150899734046,0.2354004966093877,0.009589238728329967
0.00491296422983417,-0.02041476602978651,0.2470781959971584,0.007138272907089618
0.005395675896599773,-0.41088109596559047,0.3027726710789275,0.009513285083231446
0.0032111916835996,0.007768490225256781,0.265574317715947,0.0091103418690596
0.004444526856234862,-0.0841578913027935,0.2211193942088726,0.009318196621084154
0.005792805937440444,-0.28227696133856256,0.23470173845546782,0.0071856690812897505
0.002511508396870584,-0.19090177164576225,0.32161949109701227,0.010146104893508923
0.003294176977494279,-0.05563824124941493,0.3098873799522885,0.008771116053023768
0.0069097557602638944,-0.45781789760097347,0.2504360908650256,0.008407456958180945
0.0029020817818380187,-0.15514296881806586,0.28953768664587026,0.00832359169142725
0.0026114780793031604,-0.12192059132312144,0.2749014922938666,0.008042183841902351
0.006285734509660598,-0.4177285640556454,0.2883462279187207,0.008728773444064286
0.006073654520830779,-0.28380877999389725,0.2933942618971881,0.007279832199563599
0.003412500029967556,0.11984350060970216,0.22258860134233957,0.01060761349810593
0.004745064204470133,-0.1540563796626122,0.29009616393124926,0.0070832851415879305
0.004580344694846494,-0.19098107245579557,0.26697398617318396,0.00981637084515371
0.005267843549125283,-0.33432712979017487,0.29703356051026153,0.007288555689522787
0.003615800417321106,-0.2135162916681272,0.23406982095814305,0.008740623994269987
0.0035748478082322614,-0.320398963406147,0.29819999974543937,0.008535781022016615
0.004393880583170348,-0.2033039862462888,0.20474828259508296,0.008139249888719627
0.004581599061032656,-0.2581590705571503,0.32031693459305877,0.008108508975907508
0.004764094489990552,-0.31744983734043153,0.30450518794678827,0.008772787209730121
0.0054673375370498265,-0.037923453795707246,0.26774067919608935,0.007359791808639123
0.004111426042922506,-0.37505262647812165,0.2651300323370935,0.009058902772489366
0.006284622857411171,-0.11881037019036259,0.24482813633344536,0.0067642385889434935
0.0025848789341357337,-0.22834706194336918,0.2911319094022136,0.010553966518310825
0.005971716453137051,-0.23471367234544935,0.2121798700121497,0.007286834209574899
0.005648473346213272,-0.11369168461300141,0.21972317382283943,0.008177141790118306
0.0036459244174122636,-0.01226549790050278,0.2490660614294949,0.008105506514497613
0.004501953932241378,-0.27089003511935855,0.27431109644115814,0.008347541745289013
0.005286356481187721,-0.13391784181109864,0.27648389744403207,0.007828460767539342
0.0048603128521203945,-0.2576715646168244,0.22040895396479454,0.00829614553352216
0.004532802211471186,-0.1721651790685653,0.2730302337197409,0.00921280375835337
