alpha_0,alpha_1,beta_0,sigma
0.006176832440443463,0.6508609480730609,0.15469465981097572,0.013105880990642766
0.007597629060193834,0.2456012940554015,0.28971868910163856,0.01563265827841037
0.0058741139239554645,0.554772873302357,0.26740404854264804,0.013332763076611359
0.0061020533790029806,0.616819092778744,0.14969507408005236,0.018185454175612126
0.00638495982730288,0.37173166540741664,0.32622777350045495,0.015015900046743386
0.00584199188983221,0.46261263103501493,0.2569283950249687,0.013596488882675983
0.0059906594257993035,0.5955734253907395,0.21428212149283604,0.013706864149501605
0.007356482120959216,0.2335899523102979,0.14538341739789654,0.013543182232306343
0.009252492819915307,0.6383106849215037,0.1852187418702442,0.01735050811760792
0.008325476865233923,0.45113676726046315,0.17799174851596372,0.01173219374116809
0.004439741730169687,0.52194395580556,0.30233405060478613,0.017828238219174796
0.012911192155096705,0.15695756965674212,0.11191747655243563,0.01378782045562597
0.008188000933212392,0.27338883964898847,0.214906223485733,0.016528434064946276
0.008394158286288157,0.32643679780172186,0.18546891643097624,0.016446131405041173
0.005035485588884278,0.5612105840913612,0.2539578427211164,0.012798856860655704
0.0034516612262327894,0.7086493296199258,0.20335283721689934,0.013225046638837489
0.009991157930094741,0.23286663115191886,0.11685005029534433,0.016502216783573158
0.01041571429854594,0.20923279868014616,0.22470996966127516,0.014868733150443392
0.00340275163621671,0.6825933317140754,0.19040872722163615,0.012929026166147044
0.008784737284322068,0.30860220623433965,0.23589027495568288,0.014759375655752575
0.006688802564335974,0.4568713838701491,0.1193228774473376,0.011926302348380463
0.007549379928142121,0.690998948983627,0.32073676414906854,0.01464938463119287
0.007855212331757407,0.44801876373231264,0.09766471104143788,0.013611546079586314
0.007801215538446812,0.355945202198371,0.36058506754212366,0.016801098522731768
0.01097845867467707,0.3730001071385016,0.22318102517464636,0.014480667799567358
0.008901849572425551,0.42871038433748687,0.24723276050751705,0.012045382805871366
0.0077096588556556924,0.43832663842578234,0.15808321943121872,0.015349657112396454
0.004117803807670334,0.5713261175118916,0.2647522288933544,0.014314260438460718
0.007169995296395491,0.4345949232871197,0.1689392366432945,0.011982052042720846
0.004156974573198883,0.3960025533493622,0.3134642276305824,0.01878069339473584
0.004631987659815512,0.5047940621932142,0.21144064049787753,0.016521278705719795
0.004529815001501104,0.5281201314621943,0.2213087459553752,0.012114320667014046
0.008271907658198263,0.4838336740509514,0.19863988165787266,0.015245616272412155
