beta_0,beta_1,alpha_0,alpha_1
-0.002202850205069231,0.2711830310961263,0.0028032252385983875,-0.12848859334141768
0.15711934385568804,0.1785317776709217,0.0037171030888276486,0.06550052897311176
0.1578834386870725,0.16814089022677514,0.003938916998760395,0.023879839239598875
0.1644024928406571,0.16829543801643,0.004104335814632364,-0.12009468699679744
0.05791971678026972,0.07257411548468673,0.005136469869475407,-0.03502952804477129
0.12874331190908705,0.21440367244449415,0.00472836134498941,-0.07690462339352128
0.13525984674584055,-0.03089094913427164,0.0038926201427639307,0.10335135030381186
0.22684708116123803,0.03889189661444784,0.0022107762700140747,0.020673229405223544
0.018812117464069977,0.37271653818265954,0.0043857807591561335,-0.11962521045930961
-0.09292381786561134,0.36683977286236974,0.006487166064470955,-0.15923040948705636
-0.07971531002480957,0.4882085206404962,0.0038461436312376245,-0.32455017609498693
0.0494322654061579,0.1835436208833641,-6.502140885379232e-07,0.26544093002766106
0.13155418426239632,0.09832470969325159,0.0014819273630236507,0.06847754596563126
0.03866599448327287,0.2625368066051463,0.0048887503541797436,-0.24052623310114368
-0.03698022788215427,0.3173475453667953,0.006422169881586292,-0.17363341408720465
0.2769539058289419,-0.1051048155705142,0.0031270075688742283,-0.11599275908014704
-0.11813591697932027,0.45558327567603724,0.0034076467905722403,0.029244243506779538
0.2669304318393574,-0.020339500315045608,0.003449104571557315,-0.15737906960065798
-0.04314901085506596,0.3597877948878233,-0.002274064686451748,0.12183551600368131
0.01815009480425702,0.34444392463811224,0.00021856315827194897,0.2175596258628099
0.07447845855076887,0.15834914146337734,0.002113283673620172,-0.0446022405233411
-0.011982757949097074,0.4330086728432139,0.004098999366366744,-0.055424551209411616
0.21716884775348108,-0.14587085343450887,0.0018325620688039784,0.05129367678600397
0.007053873796031258,0.1084695533217448,0.004815423182737433,0.07449505837978765
0.01786375186009782,0.13477899034063262,0.004471479118238673,0.07654299427527264
0.007716050654080109,0.12956025145452746,0.004366432832298396,0.06499013087173097
0.10709877602536169,0.2417181506326123,0.003925595084274221,0.10467169201395947
0.06876315197008563,0.18665568005008956,0.0033428729218786114,-0.1356525537506226
0.12968254888316197,0.15852700721549398,0.002346056643055521,-0.08066753121426398
0.030010953769947384,0.24293143824796334,0.0028675490807962348,-0.13108553024992559
0.1492362050063802,0.10210465198134472,0.0022067535302046776,-0.17179553920727558
0.13951196109457653,-0.015513481213584743,0.0011722559615010848,-0.07992855646892193
0.19202267956615418,-0.04121745768144043,0.0019105311005558146,0.017883255910716805
0.17340458684034524,0.1361869246235296,0.003986766607580233,-0.12683050143626382
-0.07760908959625423,0.4550448343381294,0.0020782802544788287,-0.14323060707617744
0.01870930154166286,0.2718896110931958,0.002586310297919219,0.19845750585931773
0.3028539464219031,-0.04249305830780062,-0.00016953034929695056,-0.006021345218121563
0.30912122418338583,-0.06499593980136736,0.001535727053674637,-0.15405987387230202
0.10339921659810565,0.05754973470689041,0.0019370560478812343,0.24041658994466364
0.17076125648106755,0.1604340500489147,0.0004235060560169928,-0.12889466557571197
0.11203205217252324,0.09093603019680227,0.0037709495120812992,0.1585677044617925
-0.017264224337138274,0.2959092480660219,0.0033939053351848864,-0.20213422451097401
0.061998406818289165,0.16219217059146207,0.0013418715697518988,0.18851084752813696
0.022379856307410094,0.2639899288929012,0.0007735624328600679,0.07100805736962178
0.04319495587642763,0.4065868618341403,-0.001992301732497597,0.0500269853059836
0.02677874553572546,0.226787135894313,0.00784130294936474,-0.15987079571493365
0.177300546429181,-0.015091861448173581,0.0018193810514816676,0.14551753173275644
0.007196315236163626,0.16409976675833954,0.0029740823661838964,-0.3384170991304917
-0.007757263038510398,0.16548569079022266,0.0030309388503089274,0.2780267498210724
0.162941168321655,0.16742315958460854,0.003102564264453711,-0.1870088161893177
0.14053830448926913,0.1370133041503611,0.0028526052235965304,-0.2213306205051156
0.030774194904635763,0.24260270219296595,0.002722439330653996,0.002907565261510303
0.16277101841742433,0.07914996861155033,0.002856672215161027,-0.22515336262829536
0.15219992053966527,0.04667987941384278,0.006617381173632646,-0.1563890127847998
0.03318787869394942,0.19737230123907587,0.0042987728186583566,-0.0637186117291154
0.03318787869394942,0.19737230123907587,0.0042987728186583566,-0.0637186117291154
0.10170085960228857,0.1059550885380871,0.005065703905326997,-0.27378082926894587
0.17195021391136595,-0.011881604835891279,0.006512612210167755,-0.27880502587179157
0.18651580056616748,0.024708084312312355,0.007273552136859483,-0.4308088729688893
0.02040871355568036,0.3494913781357693,-0.0031815789981436892,0.21233872109605859
0.21241998895293024,0.041309729412920874,0.005946092792078689,-0.2655375284498492
-0.007162022322128201,0.392820640884121,0.0006135211836659006,0.16577500784133392
-0.08028294592654907,0.432029031059073,0.0014426095928925895,-0.038199450658870183
0.06678111384069889,0.22192141545739036,0.0026144790703377563,0.09306015502978414
0.05536327719994669,0.23082033086205042,0.0024758120684164786,0.08206638631801273
-0.00698571326358602,0.1587453609943149,0.001574117424839236,0.03795317621393641
0.11307076259998654,0.25879681003338495,0.00587600581811482,0.07916595065685883
0.02704341198590328,0.032207156088080516,0.005172214159047817,-0.18039747275725998
0.1552323264503617,0.22177412328941945,0.0009412676630252571,-0.19857279915537082
-0.02292383336589717,0.24461564747744244,0.0035111255952052826,-0.17607145202132626
0.1379864869830555,0.1567037715405168,0.0017196244365167725,0.15059311362158034
0.08860506734078229,0.24609070891593257,0.005196786210356987,-0.28768744120596196
0.06875561908397675,0.14242310150522444,0.001354979345272319,0.17654212028678232
-0.2712379729390867,0.5277448537365032,0.0052023921507692245,-0.14588515122607962
0.30900244214950173,-0.3048914712398807,0.0006265319902223035,0.086804434062419
0.2691437343985389,-0.02106328129785186,0.004727111369166933,-0.0019148894298326444
0.15959227614130808,0.18869576046326447,0.0070862299729546685,-0.432737867923749
0.15163093853457524,0.1831841330173337,0.0009086498127019713,0.14943114683856087
0.21633452983492626,0.06283070749795877,0.005836906983826977,-0.2526894673356831
0.08213760617311608,0.10601068498960446,0.00542322161412525,-0.255645630430385
0.013404882385078063,0.08761157583230844,0.001012920096471565,0.1099308665976516
0.10006654150795492,0.3579197398932249,-0.0005575030265891208,-0.24814241628816638
-0.00012621550981794822,0.2828474710762906,0.000996066698053259,0.0214481256402613
0.11008509805255975,0.16897313688094404,0.004869086572047467,-0.1720326825251195
0.14121286765209246,-0.05923370453391051,0.004484911206560949,-0.0894145963936965
0.030804782690971942,0.4047026275480238,0.0031829710335142883,-0.05621142591075899
0.07096104691879229,0.3230869634210347,0.002587153785676324,0.06472958745023405
0.13683557360689533,0.20213613674126876,0.003059051106092856,0.011511862679885916
0.1629725380870953,0.21488868336540418,0.00416704506087876,0.039120867187362865
0.07411756376838212,0.03189668125657285,0.0035545434614881687,-0.08571869858791491
0.0605081295584672,0.19830850711342152,0.0027734785580896103,-0.048878710739116565
0.12410399345926497,0.13792849255923922,0.0029813493014878797,-0.053067630713237245
-0.0031230902854980916,0.30163311385384767,0.005194053082671491,-0.13888855756958554
0.012727697870904298,0.3411604100305188,0.0029314251603245445,0.036483401983998937
0.14407588649114966,0.1565527134239208,0.002652988059922591,-0.07912784128576812
0.018340000151766876,0.3010267862963372,-0.00040325172403169753,-0.020702143745016083
0.07835151764692952,0.1074754868004297,0.005694161107434499,-0.11162952278879192
0.02646843272834313,0.2899343288193887,0.0026408426742062585,0.00402250139412025
0.16446798201200752,0.047945835094948035,0.0033832621570953135,-0.024191564085396057
0.08336340117668022,0.132803833336184,0.0015435352466723166,-0.15710375236964016
0.14891647984671028,0.1959305665187311,0.004445978528935019,-0.18514229211107242
-0.007892887547490695,0.10903337468191089,0.0001863568196402225,-0.015850986272924004
0.15448245930349502,0.1815595832115803,0.004701960465647392,0.20959577915940975
0.12459936985662734,0.2108387525297296,0.003953379377867598,-0.3041600363496168
0.07963722944546527,0.06957686340334035,0.0030480549648169803,0.4413835253535972
-0.002002943783109759,0.11706202684131273,0.007366904521382745,0.15686540162669796
0.046962475269186725,0.20391411626536085,0.0026700812789709214,0.13160789589374594
0.11094746703839659,0.19604060035380444,0.004522347129339979,-0.1941643687164371
0.03434220731348855,0.3366422001848275,0.006595224499052992,-0.22971320845999604
0.08854392082309881,0.24282539897751712,0.004649993918953794,-0.12916269350576717
0.08923089946354786,0.09888760683085081,0.005127087578957291,-0.19775420819178668
0.012229601866017294,0.2984462229144649,0.003431667877328229,-0.26604957662122874
-0.0026524746384943066,0.30048873356261885,0.003460388389092679,-0.07292575146574912
0.2433986239009163,-0.07583543039549295,0.0040278243923594845,-0.1326903745554835
0.15540621133427876,0.08052501494327623,0.0014236173643853134,0.06862371537020864
-0.01645258088774355,0.3342372288124102,0.006344315152842443,-0.10023977559778693
0.034246526062760185,0.3497129340372389,0.0004934014142223717,0.02217898550004101
0.12869395214871543,0.159504131984874,0.00695318025256591,-0.1324794005647323
0.08981461914520483,0.05174641037074844,0.0029798355639100867,0.0867155487724581
-0.05922675797268192,0.3223707047153855,0.002487746924251377,-0.33518509422485526
0.12885255572915125,-0.04884250152852437,0.008997745526152024,-0.16909309826983107
0.055268629647554426,0.25916071262640034,-0.003164632905349635,0.041995446624770484
0.012637599213554363,0.1882195086254874,0.010732493078355632,-0.0976434257155329
0.14048284190991334,0.2470603259973702,-0.0010069491289635855,-0.19169415230685374
0.2007813477439973,0.04121131302404039,0.00018179979118064,-0.045716287589816385
0.1414173584263962,0.04444281370718337,0.0017547293645308313,-0.10109292019518966
-0.028504411688614777,0.18986706643228887,0.008079436981384334,-0.2276694232407264
0.16711181691546137,0.1551354182835197,-0.0017477050283347436,0.04732868392245515
